shelf_width,shelf_angle,shelf_x,shelf_y,radius,elasticity,ball_x0,ball_y0,t1,ball_x1,ball_y1
100.0,-18.1,500.0,450.0,10,0.5,500,800.0,20.0,652.03,500.43
100.0,-24.5,500.0,450.0,10,0.5,500,800.0,20.0,721.29,458.77
100.0,-39.2,500.0,450.0,10,0.5,500,800.0,20.0,834.43,313.8
100.0,-19.6,500.0,450.0,10,0.5,500,800.0,20.0,669.07,492.06
100.0,-17.6,500.0,450.0,10,0.5,500,800.0,20.0,646.26,503.02
