shelf_width,shelf_angle,shelf_x,shelf_y,radius,elasticity,ball_x0,ball_y0,t1,ball_x1,ball_y1
100.0,-30.6,500.0,538.52,10,0.5,500,800.0,20.0,785.86,424.46
100.0,6.6,500.0,549.25,10,0.5,500,800.0,20.0,343.79,524.14
100.0,9.3,500.0,322.1,10,0.5,500,800.0,20.0,339.61,406.47
100.0,21.6,500.0,524.28,10,0.5,500,800.0,20.0,194.55,399.85
100.0,-40.9,500.0,559.82,10,0.5,500,800.0,20.0,851.65,307.02
