shelf_width,shelf_angle,shelf_x,shelf_y,radius,elasticity,ball_x0,ball_y0,t1,ball_x1,ball_y1
100.0,30,500.0,543.65,10,0.5,500,800.0,20.0,145.62,301.31
100.0,30,500.0,398.14,10,0.5,500,800.0,20.0,168.98,268.81
100.0,30,500.0,382.98,10,0.5,500,800.0,20.0,173.63,262.35
100.0,30,500.0,524.17,10,0.5,500,800.0,20.0,146.77,299.71
100.0,30,500.0,378.15,10,0.5,500,800.0,20.0,175.24,260.1
